Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
PetroChina Co Ltd (857 HK) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,,Q4 2007,,Q1 2008,,Q2 2008,,Q3 2008,,Q4 2008,,Q1 2009,,Q2 2009,,Q3 2009,,Q4 2009,,Q1 2010,,Q2 2010,,Q3 2010,,Q4 2010,,Q1 2011,,Q2 2011,,Q3 2011,,Q4 2011,,Q1 2012,,Q2 2012,,Q3 2012,,Q4 2012,,Q1 2013,,Q2 2013,,Q3 2013,,Q4 2013,,Q1 2014,,Q2 2014,
  Polyethylene,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,11.4,,—,,10.93,
  Gasoline,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,10.4,,—,,1.3,
  Kerosene,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,18.7,,—,,-6.63,
  Diesel,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-1.3,,—,,-8.81,
  Lubricant,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-17.3,,—,,-10.5,
Liabilities,,285733,1.0,—,,—,,—,,348395,1.0,—,,—,,—,,542587,1.0,—,,—,,—,,646358,1.0,—,,—,,—,,835040,1.0,—,,—,,—,,988148,1.0,—,,1107962,1.0,—,,1072175,1.0,—,,1113266,1.0
  Head Office & Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,722856,,—,,—,,—,,811435,,—,,812564,,—,,661173,,—,,766988,
  Exploration & Production,,226676,0.50924923278771,—,,—,,—,,264230,0.507409605121912,—,,—,,—,,280573,0.456992776343543,—,,—,,—,,327765,0.453003159474692,—,,—,,—,,355576,0.415763602093457,—,,—,,—,,445919,0.452079945497236,—,,417187,0.442725158014933,—,,487745,0.48507611123598,—,,468872,0.470278131613524
  Marketing,,—,,—,,—,,—,,132340,0.254136877500034,—,,—,,—,,142254,0.231701020433094,—,,—,,—,,144293,0.199426982411428,—,,—,,—,,196363,0.229600952251776,—,,—,,—,,203179,0.205986179656357,—,,215577,0.228773574894197,—,,191534,0.190485946323329,—,,213639,0.214279696291913
  Natural Gas & Pipeline,,39789,0.0893897797887302,—,,—,,—,,53294,0.102342230236412,—,,—,,—,,92538,0.150724401625526,—,,—,,—,,132290,0.18283766713013,—,,—,,—,,178440,0.208644163716214,—,,—,,—,,195385,0.198084495504739,—,,169258,0.17961915111279,—,,174808,0.173851469216372,—,,167591,0.168093599863592
  Refining & Chemicals,,145265,0.326351664053128,—,,—,,—,,70879,0.136111287141642,—,,—,,—,,98590,0.160581801597837,—,,—,,—,,119190,0.164732190983749,—,,—,,—,,124857,0.145991281938553,—,,—,,—,,141889,0.143849379341668,—,,140294,0.14888211597808,—,,151415,0.15058647322432,—,,146908,0.147348572230971
  Reconciliation,,188774,,—,,—,,—,,334972,,—,,—,,—,,357107,,—,,—,,—,,421319,,—,,—,,—,,-743052,,—,,—,,—,,-809659,,—,,-646918,,—,,-594500,,—,,-650732,
  Chemicals and Marketing,,33388,0.0750093233704321,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Deferred Tax Liabilities,,21027,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Inter-segment elimination,,-392081,,—,,—,,—,,-534987,,—,,—,,—,,-484887,,—,,—,,—,,-577291,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other liabilities,,22895,,—,,—,,—,,27667,,—,,—,,—,,56412,,—,,—,,—,,78792,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Depreciation and Amortization,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,163365,1.0,—,,84749,1.0
  Exploration & Production,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,115528,0.717012983788883,—,,61426,0.73233425134423
