date,,FY 1998,,FY 1999,,FY 2000,,FY 2001,,FY 2002,,FY 2003,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,,FY 2024,
date,,01/31/1998,,01/31/1999,,01/31/2000,,01/31/2001,,01/31/2002,,01/31/2003,,01/31/2004,,01/31/2005,,01/31/2006,,01/31/2007,,01/31/2008,,01/31/2009,,01/31/2010,,01/31/2011,,01/31/2012,,01/31/2013,,01/31/2014,,01/31/2015,,01/31/2016,,01/31/2017,,01/31/2018,,01/31/2019,,01/31/2020,,01/31/2021,,01/31/2022,,01/31/2023,,01/31/2024,
  Sam’s Club,,4,,11,,8.4,,8.1,,9.7,,7.8,,8.9,,7.5,,7.2,,4.5,,6.7,,5.8,,-0.4,,3.5,,8.8,,4.9,,1.3,,1.5,,-2.1,,0.9,,3.2,,-2.3,,1.6,,8.7,,15.1,,14.7,,2.2,
  Corporate & Support,,50,,19,,23.2,,20.3,,30.8,,8.1,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,0,,0,,0,
Restructuring Charges,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,839,1.0,0,,108,1.0,849,1.0,—,
  Walmart International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,389,0.463647199046484,0,,108,1.0,849,1.0,—,
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,450,0.536352800953516,0,,0,,—,,—,
Adjusted Operating Income,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,21407,1.0,23180,1.0,25942,1.0,24602,1.0,31498,1.0
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,17830,0.825883551808791,19116,0.774491532290738,21587,0.782024344297928,20620,0.807076597909899,22154,0.75727226115194
  Walmart International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3759,0.174116448191208,3660,0.148286200469978,3758,0.136139689900014,2965,0.116051508865318,4909,0.167800376004102
  Corporate & Support,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-1502,,-1662,,-947,,2243,
  Sam’s Club,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1906,0.0772222672392837,2259,0.0818359658020577,1964,0.0768718932247837,2192,0.0749273628439583
  Adjustment,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-182,,—,,—,,—,,—,
Adjusted Operating Income Inc/Exl Certain Items,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,21589,1.0,23180,1.0,25942,1.0,24602,1.0,31498,1.0
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,17830,0.825883551808791,19116,0.774491532290738,21587,0.782024344297928,20620,0.807076597909899,22154,0.75727226115194
  Walmart International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3759,0.174116448191208,3660,0.148286200469978,3758,0.136139689900014,2965,0.116051508865318,4909,0.167800376004102
  Corporate & Support,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-1502,,-1662,,-947,,2243,
  Sam’s Club,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1906,0.0772222672392837,2259,0.0818359658020577,1964,0.0768718932247837,2192,0.0749273628439583
Goodwill,,—,,—,,—,,—,,—,,9389,1.0,9882,1.0,10803,1.0,12097,1.0,13759,1.0,15879,1.0,15260,1.0,16126,1.0,16763,1.0,20651,1.0,20497,1.0,19510,1.0,18102,1.0,16695,1.0,17037,1.0,18242,1.0,31181,1.0,31073,1.0,28983,1.0,29014,1.0,28174,1.0,28113,1.0
  Walmart International,,—,,—,,—,,—,,—,,8985,0.967168998923574,9577,0.969135802469136,10498,0.971767101731001,11792,0.97478713730677,13454,0.977832691329312,15574,0.980792241325021,14740,0.965923984272608,15606,0.967753937740295,16211,0.967070333472529,19899,0.963585298532759,19741,0.963116553641996,18746,0.960840594566889,17328,0.957242293669208,15921,0.953638814016172,14488,0.850384457357516,15484,0.848810437452034,28316,0.908117122606716,28167,0.906478293051846,25966,0.895904495738881,25752,0.887571517198594,24479,0.868850713423724,24428,0.868921851100914
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,207,0.013564875491481,207,0.0128364132456902,239,0.0142575911233073,439,0.021258050457605,443,0.0216129189637508,451,0.0231163505894413,461,0.0254667992487018,461,0.027613057801737,2236,0.131243763573399,2445,0.134031356210942,2552,0.0818447131265835,2593,0.0834486531715637,2696,0.0930200462339992,2941,0.101364858344248,3374,0.11975580322283,3364,0.119659943798243
  Sam’s Club,,—,,—,,—,,—,,—,,305,0.0328310010764263,305,0.0308641975308642,305,0.0282328982689993,305,0.0252128626932297,305,0.0221673086706883,305,0.0192077586749795,313,0.0205111402359109,313,0.0194096490140146,313,0.0186720754041639,313,0.0151566510096363,313,0.0152705273942528,313,0.0160430548436699,313,0.0172909070820904,313,0.0187481281820904,313,0.0183717790690849,313,0.0171582063370244,313,0.0100381642667009,313,0.0100730537765906,321,0.0110754580271193,321,0.0110636244571586,321,0.0113934833534464,321,0.011418205100843
  Other /McLane,,—,,—,,—,,—,,—,,99,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Assets,,45384,1.0,49996,1.0,70349,1.0,78130,1.0,83451,1.0,94808,1.0,104912,1.0,120154,1.0,138187,1.0,151587,1.0,163514,1.0,163429,1.0,170407,1.0,180782,1.0,193406,1.0,203105,1.0,204751,1.0,203490,1.0,199581,1.0,198825,1.0,204522,1.0,219295,1.0,236495,1.0,252496,1.0,244860,1.0,243197,1.0,252399,1.0
  Wal-Mart Stores,,22002,0.661594900168391,16950,0.57808396712254,18213,0.386449956502366,20286,0.406769465220268,21890,0.419573717702982,24748,0.41342443327041,26230,0.404203843249657,29489,0.387223425907688,32809,0.374904299932581,79040,0.539923902425696,84286,0.530204002038133,84362,0.541403276836883,84238,0.517422897612452,90166,0.518570919171354,93143,0.497409962831632,96234,0.492477278309998,98745,0.498289330265229,101381,0.517564235428653,103109,0.540327102558862,104262,0.540511677337412,104347,0.523530710336454,105114,0.488736382530583,110353,0.480510149875031,113490,0.480177702559763,125044,0.541023255813953,130659,0.560972887104738,137782,0.575050083472454
  Walmart International,,7390,0.222215540052923,9537,0.325261757784523,25330,0.537461011266948,25742,0.516171723045457,26324,0.504561833933911,30709,0.513005128547802,34018,0.52421678763503,40981,0.538126190007222,49018,0.560122496086296,55903,0.381874568791797,62961,0.396058350999251,59071,0.379095243901656,66515,0.408561267298514,71172,0.409330894785879,81289,0.434106250267014,85695,0.438543969540653,85370,0.430796092204594,80505,0.410989325151495,73720,0.386318497906481,74508,0.386261955986417,81549,0.409148378939763,97066,0.451316529736415,105811,0.460732915901035,109445,0.463063253649249,91403,0.395469983775014,86766,0.372522164738209,86136,0.359499165275459
  Sam’s Club,,3864,0.116189559778687,2834,0.0966542750929368,3586,0.076089032230686,3843,0.0770588117342744,3958,0.0758644483631066,4404,0.0735704381817878,4645,0.0715793691153129,5685,0.0746503840850896,5686,0.0649732039811228,11448,0.0782015287825071,11722,0.0737376469626154,12388,0.0795014792614603,12050,0.074015835089034,12536,0.0720981860427666,12824,0.0684837869013543,13479,0.0689787521493491,14053,0.0709145775301764,13995,0.0714464394198518,13998,0.073354399534657,14125,0.073226366676171,13418,0.0673209107237826,12893,0.0599470877330023,13494,0.058756934223933,13415,0.0567590437909879,14678,0.063506760411033,15490,0.066504948157053,15682,0.0654507512520868
  Corporate & Support,,12128,,20675,,23220,,28259,,31279,,34824,,40019,,43999,,48111,,5196,,4545,,7080,,7464,,6908,,6150,,7697,,6583,,7609,,8754,,5930,,5208,,4222,,6837,,16146,,13735,,10282,,12799,
  Adjustment,,—,,—,,—,,—,,—,,123,,—,,—,,2563,,—,,—,,528,,140,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Depreciation and Amortization,,1634,1.0,1872,1.0,2375,1.0,2868,1.0,3290,1.0,3364,1.0,3852,1.0,4405,1.0,4645,1.0,5459,1.0,6317,1.0,6739,1.0,7157,1.0,7641,1.0,8106,1.0,8478,1.0,8870,1.0,9173,1.0,9454,1.0,10080,1.0,10529,1.0,10678,1.0,10987,1.0,11152,1.0,10658,1.0,10945,1.0,11853,1.0
  Wal-Mart Stores,,674,0.752232142857143,716,0.663577386468953,812,0.606875934230194,927,0.566625916870416,1091,0.585614600107354,1287,0.600840336134454,1482,0.583234946871311,1702,0.587910189982729,1922,0.602696770147382,3323,0.638179373919723,3813,0.635076615589607,4148,0.634638922888617,4352,0.631731746262157,4605,0.622213214430482,4557,0.600395256916996,2644,0.467220356953525,2640,0.460331299040976,2665,0.459245217990694,2800,0.481017007387047,5598,0.62624454636984,6005,0.645421324161651,6201,0.657582184517497,6408,0.660959257349149,6561,0.669968344736036,6773,0.725393595373246,7054,0.732730861119767,7671,0.732524828113063
  Walmart International,,118,0.131696428571429,252,0.233549582947173,402,0.300448430493274,562,0.343520782396088,595,0.319377348362856,639,0.298319327731092,810,0.318772136953955,919,0.317443868739206,971,0.304484164314832,1409,0.270597272901863,1684,0.280479680213191,1845,0.282282741738066,1979,0.287269560168384,2195,0.296581543034725,2438,0.321212121212121,2605,0.460328679978795,2658,0.463469921534438,2665,0.459245217990694,2549,0.437897268510565,2629,0.294104485960398,2601,0.279557179707653,2590,0.274655355249205,2682,0.276637441980402,2633,0.26886551618503,1963,0.210238834743494,1964,0.204009556455801,2159,0.206168831168831
  Corporate & Support,,738,,793,,1037,,1232,,1427,,1222,,1311,,1510,,1456,,252,,313,,203,,268,,240,,516,,2819,,3135,,3370,,3633,,1141,,1225,,1248,,1292,,1359,,1321,,1318,,1381,
  Sam’s Club,,104,0.116071428571429,111,0.102873030583874,124,0.0926756352765322,147,0.0898533007334963,177,0.0950080515297907,216,0.100840336134454,249,0.0979929161747343,274,0.0946459412780656,296,0.0928190655377861,475,0.0912233531784137,507,0.0844437041972019,543,0.083078335373317,558,0.0809986935694586,601,0.0812052425347926,595,0.0783926218708827,410,0.0724509630676798,437,0.0761987794245859,473,0.0815095640186111,472,0.0810857241023879,712,0.0796509676697617,698,0.0750214961306965,639,0.067762460233298,605,0.0624033006704487,599,0.0611661390789339,601,0.0643675698832601,609,0.0632595824244313,642,0.0613063407181054
Capital Expenditures,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-10450,,-12699,,-13510,,-12898,,-13115,,-12174,,-11477,,-10619,,-10051,,-10344,,-10705,,-10264,,-13106,,-16857,,-20606,
  Sam’s Club,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-711,0.0590875093492895,-823,0.0667856853039033,-868,0.0754651364980004,-1071,0.0899093351242445,-753,0.0686104783599089,-695,0.0671303003960205,-639,0.0677912157861235,-626,0.0702344889487266,-450,0.0492072170585019,-525,0.0544549320609895,-488,0.0538928768636113,-622,0.0536484388476798,-727,0.0491980780943358,-1041,0.0583880195187616
  Corporate & Support,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-666,,-1187,,-1396,,-1203,,-1199,,-1124,,-1193,,-1138,,-1199,,-1064,,-1209,,-1512,,-2080,,-2777,
  Walmart International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-3832,0.366698564593301,-3994,0.33192055181584,-5274,0.427980199626714,-4640,0.403408102938619,-4463,0.374664204163868,-3936,0.358633257403189,-2930,0.283009755626388,-2697,0.286123488224061,-2607,0.292494109727365,-2661,0.290978676872608,-2801,0.290530028005394,-2436,0.269022639425732,-2497,0.215370018975332,-2625,0.177640928469919,-2911,0.163273318750351
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-6618,0.633301435406699,-7328,0.608991938834871,-6226,0.505234115069382,-5994,0.52112676056338,-6378,0.535426460711887,-6286,0.572756264236902,-6728,0.649859943977591,-6090,0.646085295989815,-5680,0.637271401323909,-6034,0.65981410606889,-6315,0.655015039933617,-6131,0.677084483710657,-8475,0.730981542176988,-11425,0.773160993435745,-13877,0.778338661730888
Capital Expenditures - Supplementary Breakdown,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-13510,,-12898,,-13115,,-12174,,-11477,,-10619,,-10051,,-10344,,-10705,,-10264,,-13106,,-16857,,20606,1.0
  United States,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-8235,0.609548482605477,-8257,0.640176771592495,-8652,0.659702630575677,-8238,0.676688023656974,-8547,0.744706804914176,-7922,0.746021282606648,-7444,0.740622823599642,-7683,0.742749419953596,-7904,0.738346567024755,-7828,0.762665627435698,-10609,0.809476575614222,-14232,0.844278341341876,17695,0.858730466854314
"    E-Commerce, Technology, Supply Chain and Other",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-2852,0.211102886750555,-2922,0.226546751434331,-2539,0.193595120091498,-3288,0.270083785115821,-3963,0.345299294240655,-4162,0.391938977304831,-4521,0.449805989453786,-5218,0.504447022428461,-5643,0.527136851938347,-5681,0.553487918939984,-7197,0.549137799481154,-9209,0.546301239841016,11828,0.574007570610502
    Remodels,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-1648,0.121983715766099,-995,0.0771437432160025,-1030,0.0785360274494853,-822,0.0675209462789551,-1390,0.121111788794981,-1589,0.149637442320369,-2009,0.199880608894637,-2152,0.208043310131477,-2184,0.20401681457263,-2013,0.19612236944661,-3278,0.250114451396307,-4990,0.296019457792015,5792,0.281083179656411
"    New Stores and Clubs, Including Expansions & Relocation",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-3735,0.276461880088823,-4340,0.336486276942162,-5083,0.387571483034693,-4128,0.339083292262198,-3194,0.27829572187854,-2171,0.204444862981448,-914,0.0909362252512188,-313,0.0302590873936582,-77,0.00719290051377861,-134,0.0130553390491037,-134,0.0102243247367618,-33,0.00195764370884499,75,0.00363971658740173
  International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-5275,0.390451517394523,-4641,0.359823228407505,-4463,0.340297369424323,-3936,0.323311976343026,-2930,0.255293195085824,-2697,0.253978717393352,-2607,0.259377176400358,-2661,0.257250580046404,-2801,0.261653432975245,-2436,0.237334372564302,-2497,0.190523424385778,-2625,0.155721658658124,2911,0.141269533145686
SG&A,,—,,—,,—,,—,,36173,1.0,39983,1.0,44909,1.0,51248,1.0,55739,1.0,64001,1.0,70174,1.0,77520,1.0,79977,1.0,81361,1.0,85025,1.0,88629,1.0,91353,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Wal-Mart Stores,,—,,—,,—,,—,,36173,1.0,39983,1.0,44909,1.0,51248,1.0,55739,1.0,64001,1.0,70174,1.0,77520,1.0,79977,1.0,81361,1.0,85025,1.0,88629,1.0,91353,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
SG&A to Sales (SG&A Margin/Rate),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,18.5,,19.3,,19.7,,19.28,,19.2,,19.1,,19.3,,3.9,,20.3,,21.2,,21.5,,21,,20.9,,—,,—,,—,,—,
Revenue Previous Year,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,519926,1.0,555233,1.0,567762,1.0,605881,1.0
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,341004,0.655870258459858,369963,0.666320265546176,393247,0.69262648785935,420553,0.69411815191432
  International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,120130,0.231052111261987,121360,0.218574904589605,100959,0.177819227070498,100983,0.166671343052514
  Sam’s Club,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,58792,0.113077630278155,63910,0.115104829864219,73556,0.129554285070153,84345,0.139210505033167
Same Store Sales %,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,3,,1.9,,1,,2.7,,-0.2,,-1.6,,0.2,,1.6,,-0.6,,0.6,,1.2,,1.4,,2.1,,3.6,,2.8,,8.6,,6.4,,6.6,,5.6,
  Sam’s Club,,—,,—,,—,,—,,—,,—,,—,,—,,3.7,,2.9,,4.2,,2.8,,1.4,,1.7,,5.1,,3.4,,0.7,,0,,0.4,,1.1,,2,,3.8,,0.7,,11.8,,9.8,,10.5,,4.8,
Same Store Sales % with fuel,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,3.9,,2.9,,3,,1.9,,1,,3.2,,-0.2,,-1.6,,0.2,,1.6,,-0.6,,0.5,,1.2,,1.4,,2.1,,3.7,,2.8,,8.5,,6.8,,6.9,,5.5,
  Sam’s Club,,—,,—,,—,,—,,—,,—,,5.3,,5.8,,5,,2.5,,4.9,,4.9,,-0.8,,3.7,,8.4,,3.8,,0.4,,-0.1,,-3,,0.2,,2.8,,5.4,,1.5,,8.4,,15.3,,14.7,,2.3,
  Walmart International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3.5,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Same Store Sales % Previous Year,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Sam’s Club,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2.9,,4.2,,—,,1.4,,1.7,,5.1,,3.4,,0.3,,0,,-3.2,,0.5,,2,,3.8,,0.7,,11.8,,9.8,,10.5,
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1.9,,1,,—,,-0.2,,-1.6,,0.2,,1.6,,-0.6,,0.6,,1,,1.6,,2.1,,3.6,,2.8,,8.6,,6.4,,6.6,
YTD Revenue,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,485873,1.0,500343,1.0,514405,1.0,523964,1.0,559151,1.0,572754,1.0,611289,1.0,642637,1.0
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,307833,0.639563946422005,318477,0.642400269484691,331666,0.649906236956943,341004,0.655870258459858,369963,0.666320265546176,393247,0.69262648785935,420553,0.69411815191432,441817,0.687506321609244
    Grocery,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,208413,0.37536133479098,218944,0.385626371613458,247299,0.408164309493118,264210,0.411134123929995
    General Merchandise,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,119406,0.215055661316961,125876,0.22170557381438,118597,0.195743058455373,113985,0.177370739624391
    Health & Wellness,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,38522,0.0693798819594657,42839,0.0754523902621169,46591,0.076897938704135,54898,0.0854261425968315
    Other Categories,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3622,0.00652338747877017,5588,0.00984215216939492,8066,0.0133128452616933,8724,0.0135753154580268
  Walmart International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,116119,0.241252646384815,118068,0.238155078757708,120824,0.236757072398394,120130,0.231052111261987,121360,0.218574904589605,100959,0.177819227070498,100983,0.166671343052514,114641,0.178391533634073
  Sam’s Club,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,57365,0.11918340719318,59216,0.119444651757601,57839,0.113336690644663,58792,0.113077630278155,63910,0.115104829864219,73556,0.129554285070153,84345,0.139210505033167,86179,0.134102144756682
    Grocery and Consumables,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,42148,0.0759104736209843,46822,0.0824676536999658,53027,0.0875204866962324,56449,0.0878396357508204
"    Fuel, Tobacco and Other Categories",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,7590,0.0136699367652859,10751,0.018935751247882,14636,0.0241565587961993,12854,0.020001960671421
    Home and Apparel,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,7340,0.0132196753435044,9037,0.0159168806647856,9579,0.0158100353039623,9263,0.0144140471214698
    Health & Wellnes,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3792,0.00682956524558158,3956,0.00696770830030893,4248,0.00701127779217371,5005,0.00778822258911329
"    Technology, Office & Entertainment",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3040,0.00547517888886287,2990,0.00526629115721024,2855,0.00471214644459886,2608,0.00405827862385764
  Corporate & Support,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4556,,4582,,4076,,4038,,3918,,4992,,5408,,0,
YTD Same Store Sales %,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8.7,,6.4,,6.6,,5.6,
  Sam’s Club,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,12.1,,9.6,,10.5,,4.8,
YTD Same Store Sales % with fuel,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8.5,,6.8,,6.9,,5.5,
  Sam’s Club,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8.4,,15.3,,14.7,,2.3,
YTD Same Store Sales % Previous Year,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Sam’s Club,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1.6,,12.1,,9.8,,10.5,
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2.9,,8.7,,6.4,,6.6,
YTD Same Store Sales % with fuel previous year,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Sam’s Club,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1.5,,8.4,,15.3,,—,
  Wal-Mart Stores,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2.8,,8.5,,6.8,,—,
Total Square Feet/Meter,,355405.874,1.0,385860.649,1.0,432792.754,1.0,467252.684,1.0,454022.454,1.0,560800.326,1.0,606480.244,1.0,663217,1.0,741897,1.0,806988,1.0,869341,1.0,920991,1.0,952203,1.0,984949,1.0,1037159.181,1.0,1071713.313,1.0,1101721.725,1.0,1134252.106,1.0,1149397.345,1.0,1164434.126,1.0,1157865.293,1.0,1129149.66,1.0,1128519.145,1.0,703449590.325,1.0,1060474.888,1.0,1055524.788,1.0,1053065,1.0
  United States,,313217.355,0.881294817879122,333146.919,0.863386613440336,357850.233,0.826839704899496,386871.812,0.827971299572032,444582.029,0.979207140711151,454432.116,0.810327838504145,491054.479,0.809679266320833,529835,0.798886337352631,571927,0.770898116584917,616660,0.764150148453261,644865,0.741786019525135,669205,0.726614049431536,682309,0.716558338925628,698269,0.708939244570023,708271.875,0.682896018253538,723385.669,0.674980575705511,743514.569,0.674866032073571,766621.495,0.675882805017247,777199.112,0.676179665266236,787664.755,0.676435650083309,784584.464,0.677612904319086,784939.641,0.695159967545843,783556.104,0.694322384756707,703112317.61,0.999520544585371,783347.399,0.738676047744376,782075.818,0.740935529786914,779200,0.739935331627203
