Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
Duke Energy Corp (DUK US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
date,,12/31/2004,,12/31/2005,,12/31/2006,,12/31/2007,,12/31/2008,,12/31/2009,,12/31/2010,,12/31/2011,,12/31/2012,,12/31/2013,,12/31/2014,,12/31/2015,,12/31/2016,,12/31/2017,,12/31/2018,,12/31/2019,,12/31/2020,,12/31/2021,,12/31/2022,,12/31/2023,
  Natural Gas Transmission,,3332,1.0,3410,1.0,3248,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Electric Peak Demand (in MW),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Ohio- Winter,,—,,—,,—,,—,,—,,—,,7474,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Number of Substations,,—,,—,,—,,—,,—,,—,,500,1.0,500,1.0,500,1.0,3300,1.0,3300,1.0,3300,1.0,3300,1.0,3300,1.0,3291,1.0,3316,1.0,3200,1.0,3000,1.0,3000,1.0,3000,1.0
  Duke Energy Carolinas,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1500,0.454545454545455,1500,0.454545454545455,1500,0.454545454545455,1500,0.454545454545455,1500,0.454545454545455,1476,0.448495897903373,1491,0.449638118214717,1400,0.4375,1200,0.4,1200,0.4,1200,0.4
  Duke Energy Indiana,,—,,—,,—,,—,,—,,—,,500,1.0,500,1.0,500,1.0,500,0.151515151515152,500,0.151515151515152,500,0.151515151515152,500,0.151515151515152,500,0.151515151515152,500,0.151929504709815,503,0.151688781664656,500,0.15625,300,0.1,500,0.166666666666667,500,0.166666666666667
  Duke Energy Florida,,—,,—,,—,,—,,—,,—,,—,,—,,—,,500,0.151515151515152,500,0.151515151515152,500,0.151515151515152,500,0.151515151515152,500,0.151515151515152,493,0.149802491643877,496,0.149577804583836,500,0.15625,500,0.166666666666667,500,0.166666666666667,500,0.166666666666667
  Duke Energy Progress,,—,,—,,—,,—,,—,,—,,—,,—,,—,,500,0.151515151515152,500,0.151515151515152,500,0.151515151515152,500,0.151515151515152,500,0.151515151515152,512,0.15557581282285,512,0.154402895054282,500,0.15625,500,0.166666666666667,500,0.166666666666667,500,0.166666666666667
  Duke Ohio - Electric,,—,,—,,—,,—,,—,,—,,—,,—,,—,,300,0.0909090909090909,300,0.0909090909090909,300,0.0909090909090909,300,0.0909090909090909,300,0.0909090909090909,310,0.0941962929200851,314,0.094692400482509,300,0.09375,500,0.166666666666667,300,0.1,300,0.1
Heating Degree Days Actual,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Duke Energy Indiana,,—,,—,,—,,—,,—,,—,,—,,3701,,3242,,5716,,6330,,5202,,4846,,4589,,5505,,5349,,4964,,4930,,5310,,4429,
  Duke Ohio - Electric,,—,,1765,,3304,,3782,,4068,,3784,,4035,,3435,,3002,,5092,,5455,,4647,,4483,,4245,,5011,,4684,,4497,,4516,,4815,,4103,
  Duke Energy Carolinas,,—,,3272,,2906,,2886,,3214,,3339,,3680,,3063,,2694,,3375,,3517,,2922,,2908,,2629,,3262,,2873,,2833,,2884,,3124,,2576,
  Duke Energy Progress,,—,,—,,—,,—,,—,,—,,—,,2821,,2508,,3011,,3210,,2654,,2706,,2390,,2933,,2600,,2366,,2604,,2676,,2159,
  Duke Energy Florida,,—,,—,,—,,—,,—,,—,,—,,411,,367,,430,,651,,400,,482,,308,,577,,376,,427,,394,,470,,316,
Heating Degree Days Variance from Normal,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Duke Energy Indiana,,—,,—,,—,,—,,—,,—,,—,,-5.9,,-18.1,,9.5,,23.1,,0.8,,-9.3,,-13.5,,4,,1.2,,-6,,-6.1,,1.1,,-15.7,
  Duke Ohio - Electric,,—,,3.4,,-13.9,,2.2,,9.4,,3.2,,7.4,,-5.2,,-17.9,,4,,13.1,,-3.6,,-9.9,,-14,,1.8,,-4.5,,-8.5,,-7.3,,-1.3,,-15.9,
  Duke Energy Carolinas,,—,,1.8,,-8.9,,-11.7,,-0.8,,6.5,,16.2,,-4.4,,-16.5,,4.7,,11.3,,-7.6,,-11.4,,-19.2,,0.7,,-10.5,,-11.7,,-9.2,,-1.8,,-19,
  Duke Energy Progress,,—,,—,,—,,—,,—,,—,,—,,-9.1,,-19.1,,2.4,,11.2,,-7.8,,-9,,-19,,-0.6,,-11.3,,-18.8,,-9.6,,-7.2,,-25.1,
  Duke Energy Florida,,—,,—,,—,,—,,—,,—,,—,,-12,,-21.5,,-34.6,,3.7,,-32.6,,-19.8,,-47.6,,-1.8,,-34.8,,-5.1,,-30.6,,0,,-44.8,
Cooling Degree Days Normal,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Duke Energy Carolinas,,—,,1440,,1451,,1463,,1441,,1499,,1483,,1491,,1548,,1592,,1581,,1596,,1501,,1515,,1523,,—,,—,,—,,—,,—,
  Duke Energy Indiana,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1170,,1183,,1204,,1083,,1100,,1095,,—,,—,,—,,—,,—,
  Duke Energy Florida,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3188,,3191,,3198,,3162,,3163,,3175,,—,,—,,—,,—,,—,
  Duke Ohio - Electric,,—,,1008,,1012,,1039,,1038,,1038,,1101,,1074,,1140,,1175,,1178,,1204,,1094,,1096,,1104,,—,,—,,—,,—,,—,
  Duke Energy Progress,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1747,,2015,,1742,,1641,,2225,,1651,,—,,—,,—,,—,,—,
Cooling Degree Days Actual,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Duke Energy Florida,,—,,—,,—,,—,,—,,—,,—,,3155,,3111,,3249,,3111,,3742,,3481,,3454,,3445,,3622,,3853,,3488,,3527,,3680,
  Duke Energy Progress,,—,,—,,—,,—,,—,,—,,—,,2122,,1887,,1515,,1696,,1844,,2033,,1896,,2079,,2072,,1761,,1785,,1911,,1755,
  Duke Energy Carolinas,,—,,1540,,1457,,1857,,1542,,1502,,1975,,1776,,1568,,1318,,1485,,1731,,1950,,1629,,1899,,1935,,1525,,1573,,1628,,1440,
  Duke Energy Indiana,,—,,—,,—,,—,,—,,—,,—,,1384,,1483,,1083,,832,,1076,,1348,,1094,,1540,,1261,,1151,,1242,,1261,,1078,
  Duke Ohio - Electric,,—,,1285,,1028,,1551,,1066,,892,,1492,,1303,,1389,,1070,,1024,,1109,,1400,,1079,,1546,,1408,,1198,,1276,,1234,,1021,
Cooling Degree Days Variance from Normal,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Duke Energy Florida,,—,,—,,—,,—,,—,,—,,—,,5.2,,3.7,,1.9,,-2.5,,17,,10.1,,9.2,,8.5,,13.5,,20.7,,8.6,,0,,14.1,
  Duke Energy Progress,,—,,—,,—,,—,,—,,—,,—,,19.1,,3.3,,-13.3,,-2.3,,5.8,,23.9,,14.8,,25.9,,24.4,,4.3,,4.7,,12,,2.8,
  Duke Energy Indiana,,—,,—,,—,,—,,—,,—,,—,,28.7,,30.8,,-7.4,,-29.7,,-10.7,,24.5,,-0.6,,40.6,,15,,5,,11.3,,13,,-4.2,
  Duke Energy Carolinas,,—,,6.9,,0.4,,26.9,,7,,0.2,,33.2,,19.1,,1.3,,-17.2,,-6.1,,8.4,,29.9,,7.5,,24.7,,27.1,,-1.2,,0.7,,4.3,,-7.6,
  Duke Ohio - Electric,,—,,27.4,,1.6,,49.2,,2.6,,-19.7,,35.5,,19.7,,21.2,,-8.9,,-13.1,,-7.9,,28,,-1.6,,40,,28,,7.9,,13.6,,9.2,,-9.4,
Source: Bloomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
