Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
General Electric Co (GE US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Millions of USD except Per Share,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
    Energy Infrastructure,,—,,—,,—,,30347,0.18269329175421,37907,0.212905653595138,40648,0.297641450716498,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Energy,,14586,0.113590168913394,16525,0.11609281805217,18793,0.128392042193862,22456,0.135188340186263,31833,0.178790874268447,31858,0.233277438912768,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Transportation,,3007,0.0234173617114065,3577,0.0251294408576467,4159,0.0284139042986363,4523,0.0272291085973668,5016,0.0281724947485481,3827,0.0280228752187571,3370,0.0258296926496513,4852,0.0345497917185887,5608,0.0386683950685385,5885,0.0472421350073452,5652,0.0482215529524183,5933,0.0496859559500879,4713,0.0380943913222706,—,,—,,—,,—,,—,,—,,—,
      Others,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,329.91,0.00266660739255894,—,,—,,—,,—,,—,,—,,—,
      Mining,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,329.91,0.00266660739255894,—,,—,,—,,—,,—,,—,,—,
      Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1979.46,0.0159996443553537,—,,—,,—,,—,,—,,—,,—,
      Locomotives,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2073.72,0.0167615321817991,—,,—,,—,,—,,—,,—,,—,
    Energy Connections & Lighting,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,14812,0.12637254818316,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Oil & Gas,,3135,0.0244141765764082,3598,0.0252769718215859,4340,0.0296504795999235,6849,0.0412319621453383,7417,0.0416577738337284,9701,0.0710347302056866,9483,0.0726833754886181,13306,0.0947484601417026,15241,0.105090051576247,17341,0.139205754148237,18683,0.159399022259383,16450,0.137760656561427,12898,0.104252378373572,—,,—,,—,,—,,—,,—,,—,
      Digital Solution,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2192.66,0.0177229043235073,—,,—,,—,,—,,—,,—,,—,
