Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
Southern Co/The (SO US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,,FY 2001,,FY 2002,,FY 2003,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
date,,12/31/2001,,12/31/2002,,12/31/2003,,12/31/2004,,12/31/2005,,12/31/2006,,12/31/2007,,12/31/2008,,12/31/2009,,12/31/2010,,12/31/2011,,12/31/2012,,12/31/2013,,12/31/2014,,12/31/2015,,12/31/2016,,12/31/2017,,12/31/2018,,12/31/2019,,12/31/2020,,12/31/2021,,12/31/2022,,12/31/2023,
    All Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,0,,-98,-0.0354302241503977,-154,-0.0311362717347351,-7,-0.0021021021021021,-40,-0.0135915732246007,-135,-0.035275672850797,-4,-0.000927858965437254
  All Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-52,-0.0187725631768953,-57,-0.0370611183355007,-453,-0.163774403470716,908,0.183582693085321,-592,-0.177777777777778,-384,-0.130479102956167,-711,-0.185785210347531,-635,-0.147297610763164
Interest Expense,,557,1.0,667,1.0,678,1.0,667,1.0,747,1.0,866,1.0,886,1.0,866,1.0,905,1.0,895,1.0,857,1.0,859,1.0,824,1.0,837,1.0,840,1.0,1317,1.0,1694,1.0,1843,1.0,1736,1.0,1821,1.0,1837,1.0,2024,1.0,2446,1.0
  Electric Utilities,,615,0.757389162561576,586,0.848046309696093,574,0.84287812041116,584,0.875562218890555,646,0.86479250334672,717,0.827944572748268,764,0.862302483069977,772,0.891454965357968,834,0.921546961325967,832,0.929608938547486,803,0.936989498249708,820,0.954598370197905,788,0.95631067961165,794,0.948626045400239,774,0.918149466192171,1481,1.10439970171514,1011,0.594356261022928,1035,0.561584373304395,987,0.568548387096774,976,0.535969247666118,968,0.526946107784431,1067,0.527173913043478,1274,0.52085036794767
    Traditional Operating Companies,,—,,—,,542,0.795888399412628,518,0.776611694152924,567,0.759036144578313,637,0.735565819861432,685,0.77313769751693,689,0.795612009237875,749,0.827624309392265,757,0.845810055865922,726,0.847141190198366,757,0.881257275902212,714,0.866504854368932,705,0.842293906810036,697,0.826809015421115,1286,0.958985831469053,820,0.48206937095826,852,0.462289744981009,818,0.471198156682028,825,0.453047775947282,821,0.446924333151878,929,0.45899209486166,1145,0.468111201962388
    Southern Power,,—,,—,,32,0.0469897209985316,66,0.0989505247376312,79,0.105756358768407,80,0.092378752886836,79,0.0891647855530474,83,0.0958429561200924,85,0.0939226519337017,75,0.0837988826815642,77,0.0898483080513419,63,0.0733410942956927,74,0.0898058252427185,89,0.106332138590203,77,0.0913404507710558,195,0.145413870246085,191,0.112286890064668,183,0.0992946283233858,169,0.0973502304147465,151,0.0829214717188358,147,0.0800217746325531,138,0.0681818181818182,129,0.0527391659852821
  All Other,,197,0.242610837438424,105,0.151953690303907,107,0.15712187958884,83,0.124437781109445,101,0.13520749665328,149,0.172055427251732,122,0.137697516930023,94,0.108545034642032,71,0.0784530386740332,63,0.070391061452514,54,0.0630105017502917,39,0.0454016298020955,36,0.0436893203883495,43,0.051373954599761,69,0.0818505338078292,-216,-0.161073825503356,490,0.288065843621399,580,0.314704286489419,517,0.297811059907834,614,0.337177375068644,631,0.343494828524769,694,0.342885375494071,862,0.352412101390025
  Southern Company Gas,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,—,,76,0.0566741237882177,200,0.117577895355673,228,0.123711340206186,232,0.133640552995392,231,0.126853377265239,238,0.1295590636908,263,0.129940711462451,310,0.126737530662306
    Gas Distribution Operations,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,51,0.0380313199105145,153,0.0899470899470899,178,0.096581660336408,187,0.107718894009217,192,0.105436573311367,207,0.112683723462167,229,0.113142292490119,275,0.112428454619787
    Gas Pipeline Investments,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,21,0.0156599552572707,26,0.0152851263962375,34,0.0184481823114487,30,0.0172811059907834,29,0.0159253157605711,25,0.0136091453456723,27,0.0133399209486166,32,0.0130825838103025
